energy,particle,centrality,pt,v2,stat,syst,glob,nq,mass,mt_minus_m0_over_nq,v2_over_nq,stat_over_nq,syst_over_nq,glob_over_nq,source,source_doi,table,table_doi,extraction
11.5,Xi-,0-80%,0.8275,0.0251511,0.0164296,0.00858511,0.0,3,1.32171,0.07922414452048014,0.0083837,0.005476533333333333,0.0028617033333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,Xi-,0-80%,1.2905,0.0570165,0.00950553,0.00619194,0.0,3,1.32171,0.1751777454372944,0.019005499999999998,0.00316851,0.00206398,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,Xi-,0-80%,1.7835,0.117009,0.0152827,0.0103312,0.0,3,1.32171,0.29938417081059826,0.039003,0.005094233333333333,0.0034437333333333336,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,Xi-,0-80%,2.2835,0.153001,0.0213501,0.0104181,0.0,3,1.32171,0.43890519541169803,0.051000333333333335,0.0071167,0.0034727,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,Xibar+,0-80%,1.0815,0.00840415,0.0233858,0.00987178,0.0,3,1.32171,0.12869459129301206,0.0028013833333333338,0.0077952666666666675,0.0032905933333333332,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,Xibar+,0-80%,1.7965,0.0268498,0.0248941,0.0144443,0.0,3,1.32171,0.3028701697588792,0.008949933333333333,0.008298033333333333,0.004814766666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,0.315,-0.0131254,0.00937928,0.00235959,0.0,3,0.93827208816,0.017155001303492828,-0.004375133333333334,0.0031264266666666666,0.00078653,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,0.495,-0.00122946,0.00394889,0.00499302,0.0,3,0.93827208816,0.04085565731117713,-0.00040982,0.0013162966666666668,0.00166434,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,0.705,0.0181017,0.00337106,0.00150222,0.0,3,0.93827208816,0.07844868009576429,0.006033899999999999,0.0011236866666666666,0.0005007400000000001,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,0.885,0.0268879,0.00354992,0.000269669,0.0,3,0.93827208816,0.11717538543437082,0.008962633333333333,0.0011833066666666666,8.988966666666666e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,1.095,0.0428292,0.00419587,0.00243842,0.0,3,0.93827208816,0.16791109675656032,0.0142764,0.0013986233333333333,0.0008128066666666668,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,1.365,0.0656788,0.00428718,0.00100457,0.0,3,0.93827208816,0.23936777521122088,0.021892933333333333,0.00142906,0.00033485666666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,1.755,0.0875492,0.00705921,0.000482012,0.0,3,0.93827208816,0.35059937986695044,0.029183066666666663,0.00235307,0.00016067066666666666,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,2.145,0.115173,0.0138731,0.00111869,0.0,3,0.93827208816,0.4676541748264214,0.038391,0.004624366666666667,0.0003728966666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pbar,0-80%,2.655,0.123109,0.0305049,0.00686163,0.0,3,0.93827208816,0.6258811022576343,0.041036333333333334,0.0101683,0.00228721,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,phi,0-80%,0.7775,-0.00372217,0.0107628,0.00949784,0.0,2,1.019461,0.13132468103377803,-0.001861085,0.0053814,0.00474892,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,phi,0-80%,1.2345,0.0591929,0.0140929,0.00738526,0.0,2,1.019461,0.29078355055142535,0.02959645,0.00704645,0.00369263,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,phi,0-80%,1.8865,0.0180024,0.0290041,0.0103747,0.0,2,1.019461,0.562438211131905,0.0090012,0.01450205,0.00518735,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,0.285,0.020229,0.000225845,6.62247e-11,0.0,2,0.13957039,0.08888497686978789,0.0101145,0.0001129225,3.311235e-11,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,0.495,0.0381335,0.000283033,2.05737e-05,0.0,2,0.13957039,0.1873650012690055,0.01906675,0.0001415165,1.028685e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,0.675,0.0525583,0.000397265,4.23093e-05,0.0,2,0.13957039,0.274854070669465,0.02627915,0.0001986325,2.115465e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,0.885,0.0661144,0.000578367,2.18088e-07,0.0,2,0.13957039,0.37818380330366397,0.0330572,0.0002891835,1.09044e-07,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,1.065,0.0760887,0.000852085,8.88839e-06,0.0,2,0.13957039,0.4672680830285285,0.03804435,0.0004260425,4.444195e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,1.275,0.0849049,0.00125197,5.51068e-06,0.0,2,0.13957039,0.5715230175165621,0.04245245,0.000625985,2.75534e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,1.485,0.0931519,0.00185568,2.28884e-05,0.0,2,0.13957039,0.6759870379513134,0.04657595,0.00092784,1.14442e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,1.665,0.0947235,0.00277691,0.000151423,0.0,2,0.13957039,0.7656345937536468,0.04736175,0.001388455,7.57115e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,1.935,0.107344,0.00342084,7.97788e-05,0.0,2,0.13957039,0.9002283221435438,0.053672,0.00171042,3.98894e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,2.355,0.108577,0.00702053,0.000477742,0.0,2,0.13957039,1.1097809216044014,0.0542885,0.003510265,0.000238871,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi+,0-80%,2.805,0.141732,0.0139547,0.00100937,0.0,2,0.13957039,1.334449907623912,0.070866,0.00697735,0.000504685,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,0.285,0.0233576,0.000219189,2.89442e-11,0.0,2,0.13957039,0.08888497686978789,0.0116788,0.0001095945,1.44721e-11,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,0.495,0.0402824,0.000278528,4.49949e-05,0.0,2,0.13957039,0.1873650012690055,0.0201412,0.000139264,2.249745e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,0.675,0.055344,0.000393855,5.1041e-05,0.0,2,0.13957039,0.274854070669465,0.027672,0.0001969275,2.55205e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,0.885,0.0714658,0.000576135,5.15162e-08,0.0,2,0.13957039,0.37818380330366397,0.0357329,0.0002880675,2.57581e-08,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,1.065,0.0808871,0.000854327,9.68871e-07,0.0,2,0.13957039,0.4672680830285285,0.04044355,0.0004271635,4.844355e-07,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,1.275,0.0905686,0.00125873,9.99428e-06,0.0,2,0.13957039,0.5715230175165621,0.0452843,0.000629365,4.99714e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,1.485,0.0977469,0.00186999,9.69235e-06,0.0,2,0.13957039,0.6759870379513134,0.04887345,0.000934995,4.846175e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,1.665,0.102013,0.00279223,6.47968e-06,0.0,2,0.13957039,0.7656345937536468,0.0510065,0.001396115,3.23984e-06,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,1.935,0.105191,0.0034078,9.49967e-05,0.0,2,0.13957039,0.9002283221435438,0.0525955,0.0017039,4.749835e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,2.325,0.0963362,0.00722939,0.000151408,0.0,2,0.13957039,1.0948075335713183,0.0481681,0.003614695,7.5704e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,pi-,0-80%,2.805,0.116218,0.0145114,0.000504247,0.0,2,0.13957039,1.334449907623912,0.058109,0.0072557,0.0002521235,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,0.315,0.0120852,0.0017164,0.00102473,0.0,3,0.93827208816,0.017155001303492828,0.0040284000000000006,0.0005721333333333333,0.00034157666666666665,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,0.495,0.0155901,0.000653056,0.000121161,0.0,3,0.93827208816,0.04085565731117713,0.0051967,0.0002176853333333333,4.0387e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,0.705,0.0334294,0.000558847,0.000280507,0.0,3,0.93827208816,0.07844868009576429,0.011143133333333333,0.00018628233333333334,9.350233333333333e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,0.885,0.0499063,0.00057748,0.000189149,0.0,3,0.93827208816,0.11717538543437082,0.016635433333333335,0.00019249333333333334,6.304966666666667e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,1.095,0.0690335,0.00066537,0.000414546,0.0,3,0.93827208816,0.16791109675656032,0.023011166666666666,0.00022179,0.000138182,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,1.275,0.0836196,0.000816543,0.000173512,0.0,3,0.93827208816,0.21491883338474152,0.0278732,0.000272181,5.783733333333333e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,1.485,0.0989993,0.00104704,8.98229e-05,0.0,3,0.93827208816,0.2727698936358162,0.032999766666666666,0.00034901333333333333,2.9940966666666667e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,1.695,0.111464,0.00139407,0.000473877,0.0,3,0.93827208816,0.3330306581781657,0.03715466666666666,0.00046469,0.000157959,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,1.875,0.119578,0.00190311,0.000517504,0.0,3,0.93827208816,0.3861290142652505,0.03985933333333334,0.00063437,0.00017250133333333333,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,2.085,0.126679,0.00254527,0.00131867,0.0,3,0.93827208816,0.449372657641073,0.04222633333333334,0.0008484233333333333,0.0004395566666666667,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,2.265,0.13911,0.0035386,0.00066856,0.0,3,0.93827208816,0.5044587457455452,0.04637,0.0011795333333333333,0.00022285333333333334,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,2.475,0.132912,0.00507522,0.00194574,0.0,3,0.93827208816,0.5695363343761369,0.044304,0.00169174,0.0006485800000000001,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,2.805,0.153769,0.00583886,0.00137034,0.0,3,0.93827208816,0.6731646260476559,0.05125633333333333,0.0019462866666666667,0.00045678,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
11.5,proton,0-80%,3.435,0.163517,0.0199232,0.00854669,0.0,3,0.93827208816,0.8741892106082055,0.05450566666666667,0.0066410666666666665,0.0028488966666666664,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,0.332002,0.0148509,0.00107337,0.000297267,0.0,2,0.493677,0.050626753573001365,0.00742545,0.000536685,0.0001486335,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,0.506593,0.0280726,0.000618894,0.000183904,0.0,2,0.493677,0.10683983124818372,0.0140363,0.000309447,9.1952e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,0.69595,0.0440888,0.000620938,0.000343717,0.0,2,0.493677,0.17979465120516594,0.0220444,0.000310469,0.0001718585,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,0.89134,0.059656,0.000749346,0.000132089,0.0,2,0.493677,0.2626229744828602,0.029828,0.000374673,6.60445e-05,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,1.08918,0.0714214,0.000993313,0.000535207,0.0,2,0.493677,0.35108081996068674,0.0357107,0.0004966565,0.0002676035,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,1.2885,0.0814646,0.00134499,0.000834373,0.0,2,0.493677,0.44307983399486495,0.0407323,0.000672495,0.0004171865,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,1.48894,0.0878935,0.00184917,0.000460262,0.0,2,0.493677,0.5374859392356074,0.04394675,0.000924585,0.000230131,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,1.69004,0.0937463,0.00269937,0.00122343,0.0,2,0.493677,0.6334955533469383,0.04687315,0.001349685,0.000611715,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
14.5,K+,0-80%,1.89107,0.0977549,0.00415143,0.000572676,0.0,2,0.493677,0.7303849551561122,0.04887745,0.002075715,0.000286338,0.0,"STAR PRC 93, 014907 (2016), STAR public data",10.1103/PhysRevC.93.014907,STAR public data 0-80% table,,STAR public C++ v2(pT) table; NCQ transform computed locally
